musclesId,musclesName,equipmentId,equipmentName,image,gender,ordering,video_center,video_side
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-row-erg-rower-legs-only-side.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-legs-only-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-legs-only-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-shuttle-sprint-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-shuttle-sprint-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-shuttle-sprint-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-shuttle-sprint-side.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-shuttle-sprint-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-shuttle-sprint-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-skater-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-skater-side.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-skater-to-single-leg-burpee-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-to-single-leg-burpee-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-to-single-leg-burpee-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-skater-to-single-leg-burpee-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-to-single-leg-burpee-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-to-single-leg-burpee-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-sprint-in-place-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-sprint-in-place-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-sprint-in-place-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-sprint-in-place-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-sprint-in-place-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-sprint-in-place-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-step-out-jacks-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-step-out-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-step-out-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-step-out-jacks-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-step-out-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-step-out-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-three-step-heismans-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-three-step-heismans-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-three-step-heismans-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-three-step-heismans-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-three-step-heismans-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-three-step-heismans-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-sprint-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-sprint-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-sprint-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-sprint-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-sprint-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-sprint-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-side-shuffle-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-side-shuffle-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-side-shuffle-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-side-shuffle-side.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-side-shuffle-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-side-shuffle-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-criss-cross-jacks-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-criss-cross-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-criss-cross-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-criss-cross-jacks-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-criss-cross-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-criss-cross-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-figure-eight-sprint-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-figure-eight-sprint-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-figure-eight-sprint-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-figure-eight-sprint-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-figure-eight-sprint-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-figure-eight-sprint-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-forward-scissor-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-forward-scissor-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-forward-scissor-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-forward-scissor-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-forward-scissor-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-forward-scissor-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-in-and-out-forward-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-and-out-forward-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-and-out-forward-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-in-and-out-forward-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-and-out-forward-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-and-out-forward-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-in-and-outs-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-and-outs-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-and-outs-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-in-and-outs-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-and-outs-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-and-outs-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-in-in-out-out-shuffle-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-in-out-out-shuffle-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-in-in-out-out-shuffle-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-in-in-out-out-shuffle-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-in-out-out-shuffle-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-in-in-out-out-shuffle-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-karaoke-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-karaoke-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-karaoke-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-karaoke-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-karaoke-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-karaoke-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-lateral-quick-feet-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-lateral-quick-feet-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-lateral-quick-feet-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-lateral-quick-feet-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-lateral-quick-feet-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-lateral-quick-feet-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-lateral-shuffle-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-lateral-shuffle-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-lateral-shuffle-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-lateral-shuffle-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-lateral-shuffle-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-lateral-shuffle-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-long-jump-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-long-jump-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-long-jump-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-long-jump-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-long-jump-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-long-jump-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-long-jump-shuffle-back-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-long-jump-shuffle-back-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-long-jump-shuffle-back-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-long-jump-shuffle-back-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-long-jump-shuffle-back-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-long-jump-shuffle-back-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-four-stroke-sprint-start-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-row-erg-rower-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-row-erg-rower-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-row-erg-rower-legs-only-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-legs-only-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-row-erg-rower-legs-only-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-row-erg-rower-legs-only-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-legs-only-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-row-erg-rower-legs-only-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-shuttle-sprint-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-shuttle-sprint-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-shuttle-sprint-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-shuttle-sprint-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-shuttle-sprint-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-shuttle-sprint-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-skater-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-skater-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-skater-to-single-leg-burpee-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-to-single-leg-burpee-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-skater-to-single-leg-burpee-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-skater-to-single-leg-burpee-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-to-single-leg-burpee-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-skater-to-single-leg-burpee-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-sprint-in-place-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-sprint-in-place-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-sprint-in-place-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-sprint-in-place-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-sprint-in-place-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-sprint-in-place-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-step-out-jacks-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-step-out-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-step-out-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-step-out-jacks-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-step-out-jacks-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-step-out-jacks-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-three-step-heismans-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-three-step-heismans-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-three-step-heismans-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-three-step-heismans-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-three-step-heismans-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-three-step-heismans-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-sprint-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-sprint-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-sprint-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-sprint-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-sprint-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-sprint-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-side-shuffle-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-side-shuffle-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-side-shuffle-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-side-shuffle-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-side-shuffle-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-side-shuffle-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-cardio-assault-bike-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-assault-bike-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-cardio-assault-bike-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-cardio-assault-bike-front.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-assault-bike-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-cardio-assault-bike-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-walk-side.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-walk-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-walk-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-walk-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-walk-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-walk-front.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-male-Cardio-treadmill-jog-front.jpg,male,+weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-jog-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Cardio-treadmill-jog-side.mp4
9,Glutes,27,Cardio,https://media.musclewiki.com/media/uploads/og-female-Cardio-treadmill-jog-side.jpg,female,+weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-jog-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Cardio-treadmill-jog-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-staggered-deadlift-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-staggered-deadlift-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-staggered-deadlift-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-staggered-deadlift-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-staggered-deadlift-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-staggered-deadlift-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-glute-kickback-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-glute-kickback-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-glute-kickback-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-glute-kickback-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-glute-kickback-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-glute-kickback-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-leg-press-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-leg-press-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-leg-press-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-leg-press-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-leg-press-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-leg-press-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-single-leg-hip-thrust-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-single-leg-hip-thrust-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-single-leg-hip-thrust-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-single-leg-hip-thrust-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-single-leg-hip-thrust-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-single-leg-hip-thrust-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-hip-thrust-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-hip-thrust-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-hip-thrust-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-hip-thrust-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-hip-thrust-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-hip-thrust-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-sumo-romanian-deadlift-front.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-sumo-romanian-deadlift-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-sumo-romanian-deadlift-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-sumo-romanian-deadlift-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-sumo-romanian-deadlift-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-sumo-romanian-deadlift-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-romanian-deadlift-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-romanian-deadlift-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-romanian-deadlift-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-romanian-deadlift-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-romanian-deadlift-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-romanian-deadlift-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-split-squat-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-split-squat-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-split-squat-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-split-squat-front.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-split-squat-front.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-split-squat-side.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-male-Smithmachine-reverse-lunge-side.jpg,male,-weight,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-reverse-lunge-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/male-Smithmachine-reverse-lunge-front.mp4
9,Glutes,85,Smith-Machine,https://media.musclewiki.com/media/uploads/og-female-Smithmachine-reverse-lunge-side.jpg,female,-weight,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-reverse-lunge-side.mp4,https://media.musclewiki.com/media/uploads/videos/branded/female-Smithmachine-reverse-lunge-front.mp4
